-6.247e+002 3.167e+002 -1.648e+002 
-6.209e+002 3.172e+002 -1.845e+002 
-6.165e+002 3.177e+002 -2.041e+002 
-6.115e+002 3.182e+002 -2.235e+002 
-6.060e+002 3.187e+002 -2.428e+002 
-5.998e+002 3.192e+002 -2.619e+002 
-5.931e+002 3.196e+002 -2.808e+002 
-5.858e+002 3.201e+002 -2.995e+002 
-5.780e+002 3.206e+002 -3.179e+002 
-5.696e+002 3.211e+002 -3.361e+002 
-5.606e+002 3.216e+002 -3.541e+002 
-5.511e+002 3.221e+002 -3.717e+002 
-5.411e+002 3.226e+002 -3.891e+002 
-5.306e+002 3.231e+002 -4.062e+002 
-5.196e+002 3.236e+002 -4.230e+002 
-5.081e+002 3.240e+002 -4.394e+002 
-4.961e+002 3.245e+002 -4.554e+002 
-4.836e+002 3.250e+002 -4.712e+002 
-4.707e+002 3.255e+002 -4.865e+002 
-4.574e+002 3.260e+002 -5.015e+002 
-4.436e+002 3.265e+002 -5.160e+002 
-4.293e+002 3.270e+002 -5.301e+002 
-4.147e+002 3.275e+002 -5.439e+002 
-3.997e+002 3.279e+002 -5.572e+002 
-3.843e+002 3.284e+002 -5.700e+002 
-3.685e+002 3.289e+002 -5.824e+002 
-3.524e+002 3.294e+002 -5.943e+002 
-3.360e+002 3.299e+002 -6.058e+002 
-3.192e+002 3.304e+002 -6.168e+002 
-3.021e+002 3.309e+002 -6.273e+002 
-2.847e+002 3.314e+002 -6.373e+002 
-2.671e+002 3.318e+002 -6.468e+002 
-2.492e+002 3.323e+002 -6.558e+002 
-2.310e+002 3.328e+002 -6.643e+002 
-2.126e+002 3.333e+002 -6.723e+002 
-1.940e+002 3.338e+002 -6.797e+002 
-1.751e+002 3.343e+002 -6.866e+002 
-1.561e+002 3.347e+002 -6.930e+002 
-1.369e+002 3.352e+002 -6.989e+002 
-1.176e+002 3.357e+002 -7.042e+002 
-9.812e+001 3.362e+002 -7.089e+002 
-7.852e+001 3.367e+002 -7.131e+002 
-5.880e+001 3.372e+002 -7.168e+002 
-3.899e+001 3.376e+002 -7.199e+002 
-1.910e+001 3.381e+002 -7.225e+002 
8.514e-001 3.386e+002 -7.245e+002 
2.085e+001 3.391e+002 -7.260e+002 
4.089e+001 3.396e+002 -7.269e+002 
6.094e+001 3.401e+002 -7.272e+002 
8.099e+001 3.405e+002 -7.270e+002 
1.010e+002 3.410e+002 -7.263e+002 
1.210e+002 3.415e+002 -7.250e+002 
1.410e+002 3.420e+002 -7.232e+002 
1.609e+002 3.425e+002 -7.208e+002 
1.808e+002 3.429e+002 -7.179e+002 
2.005e+002 3.434e+002 -7.145e+002 
2.202e+002 3.439e+002 -7.105e+002 
2.397e+002 3.444e+002 -7.060e+002 
2.591e+002 3.449e+002 -7.009e+002 
2.784e+002 3.453e+002 -6.954e+002 
2.975e+002 3.458e+002 -6.893e+002 
3.165e+002 3.463e+002 -6.828e+002 
3.352e+002 3.468e+002 -6.757e+002 
3.538e+002 3.473e+002 -6.681e+002 
3.722e+002 3.477e+002 -6.601e+002 
3.903e+002 3.482e+002 -6.515e+002 
4.082e+002 3.487e+002 -6.425e+002 
4.259e+002 3.492e+002 -6.330e+002 
4.433e+002 3.497e+002 -6.230e+002 
4.604e+002 3.501e+002 -6.126e+002 
4.773e+002 3.506e+002 -6.018e+002 
4.939e+002 3.511e+002 -5.905e+002 
5.101e+002 3.516e+002 -5.788e+002 
5.261e+002 3.521e+002 -5.666e+002 
5.418e+002 3.525e+002 -5.541e+002 
5.571e+002 3.530e+002 -5.411e+002 
5.720e+002 3.535e+002 -5.278e+002 
5.867e+002 3.540e+002 -5.141e+002 
6.009e+002 3.544e+002 -5.000e+002 
6.148e+002 3.549e+002 -4.855e+002 
6.283e+002 3.554e+002 -4.707e+002 
6.415e+002 3.559e+002 -4.556e+002 
6.542e+002 3.563e+002 -4.401e+002 
6.666e+002 3.568e+002 -4.243e+002 
6.785e+002 3.573e+002 -4.082e+002 
6.900e+002 3.578e+002 -3.918e+002 
7.011e+002 3.582e+002 -3.751e+002 
7.118e+002 3.587e+002 -3.581e+002 
7.221e+002 3.592e+002 -3.409e+002 
7.319e+002 3.597e+002 -3.234e+002 
7.412e+002 3.602e+002 -3.056e+002 
7.502e+002 3.606e+002 -2.877e+002 
7.586e+002 3.611e+002 -2.695e+002 
7.666e+002 3.616e+002 -2.511e+002 
7.742e+002 3.620e+002 -2.325e+002 
7.813e+002 3.625e+002 -2.138e+002 
7.879e+002 3.630e+002 -1.948e+002 
7.940e+002 3.635e+002 -1.757e+002 
7.997e+002 3.639e+002 -1.565e+002 
8.049e+002 3.644e+002 -1.371e+002 
8.096e+002 3.649e+002 -1.176e+002 
8.138e+002 3.654e+002 -9.803e+001 
8.175e+002 3.658e+002 -7.833e+001 
8.208e+002 3.663e+002 -5.854e+001 
8.236e+002 3.668e+002 -3.868e+001 
8.259e+002 3.673e+002 -1.876e+001 
